transaction_id,region,store_id,latitude,longitude,date,transaction_time,shift,day_of_week,season,sales,product_category,product_sku,quantity,promotion,weather,store_size,staff_count,customer_type,payment_method
T-4026,Este,S-33,19.07735,-98.875758,11/10/2024,7:10:00,maÃ±ana,sunday,otoÃ±o,118.33,Snacks Salados,Pretzels,5,No,lluvioso,grande,15,Nuevo,Efectivo
T-4027,Norte,S-13,25.897395,-100.634332,5/26/2024,15:47:00,tarde,sunday,primavera,10.49,Cafes,Latte,2,No,soleado,mediana,8,Nuevo,Efectivo
T-4028,Norte,S-13,25.897395,-100.634332,11/16/2024,20:40:00,noche,saturday,otoÃ±o,24.62,Reposteria,Muffin,2,No,lluvioso,mediana,8,Nuevo,Efectivo
T-4029,Norte,S-13,25.897395,-100.634332,5/4/2024,10:09:00,maÃ±ana,saturday,primavera,28.38,Cafes,Americano,5,No,soleado,mediana,8,Nuevo,Efectivo
T-4030,Norte,S-13,25.897395,-100.634332,11/13/2024,17:30:00,tarde,wednesday,otoÃ±o,37.56,Tes,Te Negro,4,No,soleado,mediana,8,Nuevo,Efectivo
T-4031,Norte,S-11,25.414327,-100.378008,1/4/2024,17:18:00,tarde,thursday,invierno,32.18,Cafes,Espresso,4,No,frio,mediana,11,Recurrente,Efectivo
T-4032,Norte,S-11,25.414327,-100.378008,6/22/2024,13:01:00,tarde,saturday,verano,10.97,Snacks Salados,Chips,1,No,soleado,mediana,11,Recurrente,Efectivo
T-4033,Norte,S-11,25.414327,-100.378008,11/16/2024,10:44:00,maÃ±ana,saturday,otoÃ±o,28.15,Cafes,Latte,5,No,lluvioso,mediana,11,Recurrente,Efectivo
T-4034,Sur,S-16,18.173285,-92.918518,10/26/2024,8:57:00,maÃ±ana,saturday,otoÃ±o,5.75,Tes,Te Negro,1,No,soleado,mediana,11,Nuevo,Digital
T-4035,Sur,S-16,18.173285,-92.918518,5/7/2024,18:40:00,noche,tuesday,primavera,45.29,Snacks Salados,Pretzels,3,No,lluvioso,mediana,11,Nuevo,Digital
T-4036,Este,S-29,19.228449,-99.163392,10/19/2024,17:00:00,tarde,saturday,otoÃ±o,35.02,Reposteria,Croissant,3,No,soleado,grande,13,Nuevo,Efectivo
T-4037,Este,S-29,19.228449,-99.163392,7/12/2024,17:26:00,tarde,friday,verano,17.89,Reposteria,Croissant,1,No,soleado,grande,13,Nuevo,Efectivo
T-4038,Este,S-29,19.228449,-99.163392,11/29/2024,13:15:00,tarde,friday,otoÃ±o,34.94,Cafes,Latte,3,No,soleado,grande,13,Nuevo,Efectivo
T-4039,Este,S-27,19.579438,-99.476078,7/31/2024,20:38:00,noche,wednesday,verano,42.93,Cafes,Americano,3,No,soleado,mediana,11,Nuevo,Efectivo
T-4040,Este,S-27,19.579438,-99.476078,2/12/2024,19:20:00,noche,monday,invierno,51.05,Tes,Te Verde,4,No,lluvioso,mediana,11,Nuevo,Efectivo
T-4041,Este,S-27,19.579438,-99.476078,5/20/2024,18:52:00,noche,monday,primavera,6,Cafes,Americano,1,No,soleado,mediana,11,Nuevo,Efectivo
T-4042,Sur,S-22,17.82101,-93.283666,12/16/2024,6:35:00,maÃ±ana,monday,invierno,8.84,Tes,Te Verde,1,No,lluvioso,mediana,11,Recurrente,Digital
T-4043,Sur,S-22,17.82101,-93.283666,7/8/2024,8:40:00,maÃ±ana,monday,verano,94.41,Reposteria,Croissant,5,No,soleado,mediana,11,Recurrente,Digital
T-4044,Norte,S-8,25.84766,-100.380484,6/21/2024,12:25:00,tarde,friday,verano,47.65,Cafes,Espresso,5,Si,soleado,mediana,9,Nuevo,Efectivo
T-4045,Norte,S-8,25.84766,-100.380484,4/2/2024,17:35:00,tarde,tuesday,primavera,72.72,Snacks Salados,Palomitas,4,No,lluvioso,mediana,9,Nuevo,Efectivo
T-4046,Este,S-32,19.292026,-98.918549,1/24/2024,6:00:00,maÃ±ana,wednesday,invierno,89.87,Tes,Te Verde,6,Si,lluvioso,grande,15,Recurrente,Digital
T-4047,Oeste,S-46,20.893363,-103.411872,9/18/2024,11:56:00,maÃ±ana,wednesday,otoÃ±o,64.21,Reposteria,Croissant,3,Si,soleado,pequeña,5,Recurrente,Efectivo
T-4048,Oeste,S-46,20.893363,-103.411872,8/25/2024,16:18:00,tarde,sunday,verano,40.02,Cafes,Espresso,5,No,soleado,pequeña,5,Recurrente,Efectivo
T-4049,Este,S-27,19.579438,-99.476078,5/6/2024,6:03:00,maÃ±ana,monday,primavera,6.98,Cafes,Espresso,1,No,lluvioso,mediana,11,Nuevo,Digital
T-4050,Sur,S-25,17.881366,-93.051355,9/1/2024,11:59:00,maÃ±ana,sunday,otoÃ±o,30.71,Tes,Te Negro,4,No,soleado,mediana,8,Nuevo,Tarjeta
T-4051,Sur,S-25,17.881366,-93.051355,10/2/2024,13:50:00,tarde,wednesday,otoÃ±o,58.57,Snacks Salados,Palomitas,4,No,soleado,mediana,8,Nuevo,Tarjeta
T-4052,Sur,S-25,17.881366,-93.051355,11/5/2024,8:16:00,maÃ±ana,tuesday,otoÃ±o,56.96,Cafes,Espresso,4,No,lluvioso,mediana,8,Recurrente,Digital
T-4053,Norte,S-15,25.561765,-100.504483,4/10/2024,15:09:00,tarde,wednesday,primavera,24.26,Reposteria,Donut,1,No,soleado,mediana,9,Recurrente,Digital
T-4054,Norte,S-15,25.561765,-100.504483,5/30/2024,21:47:00,noche,thursday,primavera,99.5,Snacks Salados,Chips,6,Si,soleado,mediana,9,Recurrente,Digital
T-4055,Norte,S-15,25.561765,-100.504483,7/11/2024,9:08:00,maÃ±ana,thursday,verano,32.28,Cafes,Americano,3,No,soleado,mediana,9,Recurrente,Digital
T-4056,Sur,S-20,18.051382,-92.783843,7/6/2024,12:52:00,tarde,saturday,verano,97.68,Reposteria,Muffin,4,No,soleado,pequeña,7,Nuevo,Tarjeta
T-4057,Sur,S-21,17.62616,-93.165181,8/2/2024,14:29:00,tarde,friday,verano,12.11,Reposteria,Muffin,1,No,soleado,pequeña,5,Recurrente,Tarjeta
T-4058,Oeste,S-45,20.347419,-103.247643,12/20/2024,10:49:00,maÃ±ana,friday,invierno,75.38,Reposteria,Donut,4,No,frio,mediana,10,Nuevo,Digital
T-4059,Oeste,S-47,20.310522,-103.444305,6/25/2024,12:22:00,tarde,tuesday,verano,27.44,Cafes,Americano,2,No,soleado,pequeña,6,Nuevo,Tarjeta
T-4060,Este,S-27,19.579438,-99.476078,12/10/2024,17:40:00,tarde,tuesday,invierno,24.35,Reposteria,Croissant,2,No,frio,mediana,11,Recurrente,Efectivo
T-4061,Este,S-27,19.579438,-99.476078,4/21/2024,6:44:00,maÃ±ana,sunday,primavera,20.88,Cafes,Latte,2,No,soleado,mediana,11,Recurrente,Efectivo
T-4062,Este,S-27,19.579438,-99.476078,1/8/2024,6:15:00,maÃ±ana,monday,invierno,67.52,Snacks Salados,Pretzels,3,No,lluvioso,mediana,11,Recurrente,Efectivo
T-4063,Sur,S-22,17.82101,-93.283666,1/1/2024,8:28:00,maÃ±ana,monday,invierno,49.49,Cafes,Americano,6,Si,lluvioso,mediana,11,Recurrente,Tarjeta
T-4064,Sur,S-22,17.82101,-93.283666,8/24/2024,16:00:00,tarde,saturday,verano,22.72,Cafes,Latte,4,No,soleado,mediana,11,Recurrente,Tarjeta
T-4065,Este,S-27,19.579438,-99.476078,7/13/2024,10:58:00,maÃ±ana,saturday,verano,63.33,Snacks Salados,Chips,4,No,soleado,mediana,11,Nuevo,Tarjeta
T-4066,Este,S-27,19.579438,-99.476078,2/4/2024,17:29:00,tarde,sunday,invierno,71.67,Cafes,Espresso,5,No,lluvioso,mediana,11,Nuevo,Tarjeta
T-4067,Este,S-27,19.579438,-99.476078,2/20/2024,8:45:00,maÃ±ana,tuesday,invierno,13.97,Snacks Salados,Palomitas,1,No,lluvioso,mediana,11,Nuevo,Tarjeta
T-4068,Este,S-29,19.228449,-99.163392,7/4/2024,10:51:00,maÃ±ana,thursday,verano,65.8,Snacks Salados,Pretzels,4,Si,soleado,grande,13,Nuevo,Tarjeta
T-4069,Este,S-29,19.228449,-99.163392,2/11/2024,17:55:00,tarde,sunday,invierno,18.04,Tes,Te Negro,3,No,lluvioso,grande,13,Nuevo,Tarjeta
T-4070,Este,S-30,19.248558,-98.792887,5/22/2024,18:19:00,noche,wednesday,primavera,39.47,Cafes,Latte,3,No,soleado,mediana,10,Recurrente,Efectivo
T-4071,Este,S-30,19.248558,-98.792887,3/30/2024,12:59:00,tarde,saturday,primavera,20.66,Cafes,Espresso,2,No,lluvioso,mediana,10,Recurrente,Efectivo
T-4072,Norte,S-14,25.590542,-100.428916,9/3/2024,19:03:00,noche,tuesday,otoÃ±o,34.66,Cafes,Espresso,3,No,soleado,mediana,11,Nuevo,Tarjeta
T-4073,Norte,S-3,25.368596,-100.123566,5/31/2024,21:35:00,noche,friday,primavera,42.08,Cafes,Espresso,3,Si,lluvioso,mediana,8,Recurrente,Digital
T-4074,Norte,S-3,25.368596,-100.123566,2/8/2024,17:36:00,tarde,thursday,invierno,10.97,Cafes,Espresso,1,No,lluvioso,mediana,8,Recurrente,Digital
T-4075,Norte,S-14,25.590542,-100.428916,7/25/2024,13:20:00,tarde,thursday,verano,44.38,Cafes,Espresso,3,Si,soleado,mediana,11,Recurrente,Digital
T-4076,Norte,S-14,25.590542,-100.428916,1/14/2024,10:44:00,maÃ±ana,sunday,invierno,7.98,Cafes,Latte,1,No,lluvioso,mediana,11,Recurrente,Digital
T-4077,Oeste,S-44,20.332428,-103.711907,7/10/2024,13:31:00,tarde,wednesday,verano,18.41,Cafes,Latte,3,Si,soleado,mediana,11,Nuevo,Efectivo
T-4078,Oeste,S-44,20.332428,-103.711907,4/1/2024,19:36:00,noche,monday,primavera,7.27,Cafes,Espresso,1,No,soleado,mediana,11,Nuevo,Efectivo
T-4079,Oeste,S-44,20.332428,-103.711907,1/15/2024,21:11:00,noche,monday,invierno,15.58,Tes,Te Verde,2,No,frio,mediana,11,Nuevo,Efectivo
T-4080,Este,S-31,19.58313,-99.357508,9/8/2024,14:59:00,tarde,sunday,otoÃ±o,20.59,Cafes,Americano,3,No,lluvioso,mediana,8,Recurrente,Tarjeta
T-4081,Este,S-31,19.58313,-99.357508,5/24/2024,11:35:00,maÃ±ana,friday,primavera,58.51,Reposteria,Croissant,3,No,soleado,mediana,8,Recurrente,Tarjeta
T-4082,Sur,S-22,17.82101,-93.283666,10/8/2024,8:23:00,maÃ±ana,tuesday,otoÃ±o,33.45,Reposteria,Donut,2,No,soleado,mediana,11,Recurrente,Digital
T-4083,Sur,S-22,17.82101,-93.283666,10/2/2024,17:39:00,tarde,wednesday,otoÃ±o,20.43,Cafes,Espresso,2,No,lluvioso,mediana,11,Recurrente,Digital
T-4084,Este,S-36,19.486344,-98.958869,9/28/2024,8:40:00,maÃ±ana,saturday,otoÃ±o,37.65,Cafes,Americano,4,No,soleado,grande,12,Recurrente,Tarjeta
T-4085,Oeste,S-43,21.05773,-103.341979,1/10/2024,10:34:00,maÃ±ana,wednesday,invierno,74.11,Reposteria,Muffin,4,No,lluvioso,mediana,10,Nuevo,Digital
T-4086,Oeste,S-43,21.05773,-103.341979,12/7/2024,16:42:00,tarde,saturday,invierno,20.24,Cafes,Americano,3,No,lluvioso,mediana,10,Nuevo,Digital
T-4087,Oeste,S-43,21.05773,-103.341979,12/25/2024,8:30:00,maÃ±ana,wednesday,invierno,7.62,Cafes,Latte,1,No,lluvioso,mediana,10,Nuevo,Digital
T-4088,Oeste,S-47,20.310522,-103.444305,2/28/2024,6:08:00,maÃ±ana,wednesday,invierno,12.51,Cafes,Latte,2,No,frio,pequeña,6,Recurrente,Tarjeta
T-4089,Oeste,S-47,20.310522,-103.444305,6/10/2024,17:16:00,tarde,monday,verano,6.02,Cafes,Espresso,1,No,soleado,pequeña,6,Recurrente,Tarjeta
T-4090,Oeste,S-47,20.310522,-103.444305,5/1/2024,15:02:00,tarde,wednesday,primavera,69.02,Reposteria,Donut,3,No,soleado,pequeña,6,Recurrente,Tarjeta
T-4091,Norte,S-9,25.645967,-100.493547,7/10/2024,11:42:00,maÃ±ana,wednesday,verano,55.26,Snacks Salados,Palomitas,3,No,soleado,mediana,10,Recurrente,Tarjeta
T-4092,Este,S-35,19.085551,-98.802691,1/3/2024,19:10:00,noche,wednesday,invierno,35.01,Reposteria,Muffin,2,No,lluvioso,mediana,11,Nuevo,Efectivo
T-4093,Oeste,S-39,20.471604,-103.552298,1/17/2024,16:16:00,tarde,wednesday,invierno,60.8,Reposteria,Croissant,3,No,lluvioso,pequeña,6,Nuevo,Digital
T-4094,Oeste,S-39,20.471604,-103.552298,11/26/2024,10:11:00,maÃ±ana,tuesday,otoÃ±o,39.87,Reposteria,Muffin,2,No,soleado,pequeña,6,Nuevo,Digital
T-4095,Oeste,S-39,20.471604,-103.552298,5/3/2024,16:51:00,tarde,friday,primavera,34.23,Tes,Te Verde,3,No,lluvioso,pequeña,6,Nuevo,Digital
T-4096,Este,S-32,19.292026,-98.918549,10/22/2024,21:57:00,noche,tuesday,otoÃ±o,24.28,Tes,Te Chai,4,No,lluvioso,grande,15,Nuevo,Efectivo
T-4097,Sur,S-17,18.367993,-93.044672,11/8/2024,14:36:00,tarde,friday,otoÃ±o,21.12,Tes,Te Chai,4,No,soleado,mediana,11,Recurrente,Tarjeta
T-4098,Sur,S-17,18.367993,-93.044672,4/11/2024,21:09:00,noche,thursday,primavera,30.96,Cafes,Americano,3,No,lluvioso,mediana,11,Recurrente,Tarjeta
T-4099,Sur,S-20,18.051382,-92.783843,2/12/2024,10:43:00,maÃ±ana,monday,invierno,12.59,Reposteria,Donut,1,No,lluvioso,pequeña,7,Nuevo,Tarjeta
T-4100,Oeste,S-38,20.991338,-103.382519,12/16/2024,7:02:00,maÃ±ana,monday,invierno,74.45,Reposteria,Muffin,3,No,frio,mediana,11,Nuevo,Digital
T-4101,Este,S-33,19.07735,-98.875758,6/15/2024,6:45:00,maÃ±ana,saturday,verano,19.77,Cafes,Espresso,2,No,soleado,grande,15,Nuevo,Tarjeta
T-4102,Este,S-33,19.07735,-98.875758,9/12/2024,12:39:00,tarde,thursday,otoÃ±o,41.76,Reposteria,Muffin,2,No,soleado,grande,15,Nuevo,Tarjeta
T-4103,Este,S-30,19.248558,-98.792887,5/2/2024,9:16:00,maÃ±ana,thursday,primavera,11.24,Tes,Te Negro,2,No,lluvioso,mediana,10,Recurrente,Digital
T-4104,Este,S-35,19.085551,-98.802691,5/11/2024,11:27:00,maÃ±ana,saturday,primavera,31.14,Cafes,Americano,3,No,lluvioso,mediana,11,Recurrente,Digital
T-4105,Este,S-35,19.085551,-98.802691,5/22/2024,16:39:00,tarde,wednesday,primavera,42.35,Tes,Te Verde,3,No,lluvioso,mediana,11,Recurrente,Digital
T-4106,Este,S-33,19.07735,-98.875758,11/11/2024,7:01:00,maÃ±ana,monday,otoÃ±o,12.76,Tes,Te Chai,1,No,lluvioso,grande,15,Nuevo,Digital
T-4107,Este,S-29,19.228449,-99.163392,9/12/2024,19:53:00,noche,thursday,otoÃ±o,39.77,Cafes,Americano,3,No,lluvioso,grande,13,Recurrente,Efectivo
T-4108,Este,S-29,19.228449,-99.163392,11/4/2024,18:06:00,noche,monday,otoÃ±o,90.03,Reposteria,Croissant,4,No,soleado,grande,13,Recurrente,Efectivo
T-4109,Este,S-29,19.228449,-99.163392,1/22/2024,7:24:00,maÃ±ana,monday,invierno,42.88,Cafes,Americano,4,No,lluvioso,grande,13,Recurrente,Efectivo
T-4110,Sur,S-24,17.811879,-92.838952,12/28/2024,6:51:00,maÃ±ana,saturday,invierno,50.17,Cafes,Espresso,5,No,frio,pequeña,7,Nuevo,Digital
T-4111,Sur,S-24,17.811879,-92.838952,4/7/2024,17:51:00,tarde,sunday,primavera,44.24,Tes,Te Verde,4,No,lluvioso,pequeña,7,Nuevo,Digital
T-4112,Norte,S-1,25.375665,-100.12286,10/8/2024,13:59:00,tarde,tuesday,otoÃ±o,55.63,Cafes,Espresso,4,No,soleado,grande,14,Nuevo,Efectivo
T-4113,Norte,S-1,25.375665,-100.12286,1/22/2024,10:52:00,maÃ±ana,monday,invierno,11.83,Tes,Te Negro,1,No,lluvioso,grande,14,Nuevo,Efectivo
T-4114,Norte,S-15,25.561765,-100.504483,6/25/2024,13:37:00,tarde,tuesday,verano,17.32,Cafes,Latte,3,Si,soleado,mediana,9,Nuevo,Digital
T-4115,Norte,S-15,25.561765,-100.504483,1/3/2024,12:02:00,tarde,wednesday,invierno,37.49,Cafes,Latte,3,No,frio,mediana,9,Nuevo,Digital
T-4116,Norte,S-15,25.561765,-100.504483,4/30/2024,14:24:00,tarde,tuesday,primavera,8.83,Tes,Te Negro,1,No,soleado,mediana,9,Nuevo,Digital
T-4117,Sur,S-19,18.084316,-92.658134,5/14/2024,20:57:00,noche,tuesday,primavera,43.72,Reposteria,Croissant,2,No,soleado,pequeña,7,Nuevo,Tarjeta
T-4118,Este,S-33,19.07735,-98.875758,8/24/2024,12:11:00,tarde,saturday,verano,7.39,Tes,Te Verde,1,No,soleado,grande,15,Recurrente,Digital
T-4119,Sur,S-22,17.82101,-93.283666,4/12/2024,9:50:00,maÃ±ana,friday,primavera,70.84,Snacks Salados,Palomitas,3,No,soleado,mediana,11,Recurrente,Efectivo
T-4120,Sur,S-22,17.82101,-93.283666,11/7/2024,20:27:00,noche,thursday,otoÃ±o,50.93,Tes,Te Chai,4,No,lluvioso,mediana,11,Recurrente,Efectivo
T-4121,Sur,S-22,17.82101,-93.283666,3/2/2024,11:32:00,maÃ±ana,saturday,primavera,6.1,Cafes,Latte,1,No,lluvioso,mediana,11,Recurrente,Efectivo
T-4122,Este,S-33,19.07735,-98.875758,2/19/2024,9:15:00,maÃ±ana,monday,invierno,24.47,Cafes,Latte,2,No,frio,grande,15,Recurrente,Tarjeta
T-4123,Este,S-33,19.07735,-98.875758,8/6/2024,13:41:00,tarde,tuesday,verano,21.33,Reposteria,Muffin,2,No,soleado,grande,15,Recurrente,Tarjeta
T-4124,Este,S-32,19.292026,-98.918549,8/24/2024,15:52:00,tarde,saturday,verano,27.74,Tes,Te Verde,2,Si,soleado,grande,15,Recurrente,Tarjeta
T-4125,Este,S-32,19.292026,-98.918549,7/14/2024,11:17:00,maÃ±ana,sunday,verano,72.73,Tes,Te Verde,5,No,soleado,grande,15,Recurrente,Tarjeta
T-4126,Este,S-32,19.292026,-98.918549,10/22/2024,6:08:00,maÃ±ana,tuesday,otoÃ±o,93.72,Snacks Salados,Palomitas,4,No,lluvioso,grande,15,Recurrente,Tarjeta
T-4127,Oeste,S-41,20.727369,-103.031342,11/28/2024,9:23:00,maÃ±ana,thursday,otoÃ±o,81.38,Reposteria,Croissant,4,Si,lluvioso,pequeña,5,Nuevo,Tarjeta
T-4128,Norte,S-13,25.897395,-100.634332,12/6/2024,14:17:00,tarde,friday,invierno,46.7,Cafes,Americano,4,Si,lluvioso,mediana,8,Nuevo,Tarjeta
T-4129,Norte,S-13,25.897395,-100.634332,7/6/2024,17:19:00,tarde,saturday,verano,40.16,Snacks Salados,Palomitas,3,No,soleado,mediana,8,Nuevo,Tarjeta
T-4130,Norte,S-3,25.368596,-100.123566,8/17/2024,9:42:00,maÃ±ana,saturday,verano,36.07,Cafes,Latte,4,No,soleado,mediana,8,Recurrente,Efectivo
T-4131,Norte,S-3,25.368596,-100.123566,10/16/2024,13:30:00,tarde,wednesday,otoÃ±o,44.4,Cafes,Latte,5,No,soleado,mediana,8,Recurrente,Efectivo
T-4132,Oeste,S-47,20.310522,-103.444305,8/10/2024,14:07:00,tarde,saturday,verano,73.48,Tes,Te Negro,5,Si,soleado,pequeña,6,Nuevo,Digital
T-4133,Este,S-36,19.486344,-98.958869,2/14/2024,15:20:00,tarde,wednesday,invierno,26.12,Cafes,Espresso,5,No,lluvioso,grande,12,Nuevo,Efectivo
T-4134,Oeste,S-45,20.347419,-103.247643,2/27/2024,19:32:00,noche,tuesday,invierno,59.01,Reposteria,Muffin,5,No,lluvioso,mediana,10,Nuevo,Tarjeta
T-4135,Oeste,S-45,20.347419,-103.247643,7/21/2024,13:16:00,tarde,sunday,verano,73.17,Reposteria,Donut,3,No,soleado,mediana,10,Nuevo,Tarjeta
T-4136,Oeste,S-45,20.347419,-103.247643,3/27/2024,9:51:00,maÃ±ana,wednesday,primavera,27.72,Cafes,Espresso,5,No,soleado,mediana,10,Nuevo,Tarjeta
T-4137,Oeste,S-43,21.05773,-103.341979,7/7/2024,13:16:00,tarde,sunday,verano,22.93,Reposteria,Donut,1,No,soleado,mediana,10,Recurrente,Digital
T-4138,Oeste,S-43,21.05773,-103.341979,10/12/2024,19:58:00,noche,saturday,otoÃ±o,49.82,Reposteria,Muffin,4,No,soleado,mediana,10,Recurrente,Digital
T-4139,Oeste,S-43,21.05773,-103.341979,4/17/2024,9:37:00,maÃ±ana,wednesday,primavera,5.89,Cafes,Americano,1,No,soleado,mediana,10,Recurrente,Digital
T-4140,Oeste,S-43,21.05773,-103.341979,1/4/2024,6:11:00,maÃ±ana,thursday,invierno,34.94,Reposteria,Croissant,2,No,frio,mediana,10,Nuevo,Efectivo
T-4141,Oeste,S-43,21.05773,-103.341979,2/24/2024,16:04:00,tarde,saturday,invierno,5.28,Tes,Te Verde,1,No,lluvioso,mediana,10,Nuevo,Efectivo
T-4142,Norte,S-4,25.722893,-100.243706,3/1/2024,10:37:00,maÃ±ana,friday,primavera,26.42,Cafes,Latte,2,Si,soleado,mediana,9,Nuevo,Digital
T-4143,Norte,S-4,25.722893,-100.243706,3/23/2024,11:40:00,maÃ±ana,saturday,primavera,30.66,Tes,Te Chai,4,No,soleado,mediana,9,Nuevo,Digital
T-4144,Sur,S-19,18.084316,-92.658134,2/8/2024,17:56:00,tarde,thursday,invierno,11.88,Tes,Te Negro,1,No,lluvioso,pequeña,7,Recurrente,Tarjeta
T-4145,Sur,S-19,18.084316,-92.658134,6/17/2024,15:19:00,tarde,monday,verano,50.77,Tes,Te Verde,5,No,soleado,pequeña,7,Recurrente,Tarjeta
T-4146,Este,S-33,19.07735,-98.875758,9/24/2024,21:22:00,noche,tuesday,otoÃ±o,63.94,Cafes,Espresso,5,No,lluvioso,grande,15,Nuevo,Efectivo
T-4147,Sur,S-25,17.881366,-93.051355,12/15/2024,12:24:00,tarde,sunday,invierno,80.5,Reposteria,Croissant,4,No,frio,mediana,8,Recurrente,Tarjeta
T-4148,Sur,S-25,17.881366,-93.051355,8/21/2024,20:59:00,noche,wednesday,verano,28.5,Tes,Te Chai,3,No,soleado,mediana,8,Recurrente,Tarjeta
T-4149,Este,S-28,19.540583,-99.105888,12/20/2024,17:32:00,tarde,friday,invierno,52.6,Cafes,Espresso,4,Si,frio,grande,12,Nuevo,Tarjeta
T-4150,Este,S-28,19.540583,-99.105888,5/7/2024,13:53:00,tarde,tuesday,primavera,47.65,Tes,Te Chai,4,No,soleado,grande,12,Nuevo,Tarjeta
T-4151,Este,S-26,19.56874,-98.971744,1/27/2024,17:52:00,tarde,saturday,invierno,12.55,Cafes,Espresso,1,No,lluvioso,mediana,8,Recurrente,Tarjeta
T-4152,Este,S-26,19.56874,-98.971744,4/17/2024,7:13:00,maÃ±ana,wednesday,primavera,75.03,Reposteria,Donut,4,No,soleado,mediana,8,Recurrente,Tarjeta
T-4153,Este,S-26,19.56874,-98.971744,12/12/2024,20:21:00,noche,thursday,invierno,10.37,Cafes,Latte,1,No,lluvioso,mediana,8,Recurrente,Tarjeta
T-4154,Oeste,S-39,20.471604,-103.552298,12/21/2024,17:00:00,tarde,saturday,invierno,7.82,Cafes,Americano,1,No,lluvioso,pequeña,6,Nuevo,Digital
T-4155,Oeste,S-39,20.471604,-103.552298,2/10/2024,15:19:00,tarde,saturday,invierno,26.91,Cafes,Americano,3,No,lluvioso,pequeña,6,Nuevo,Digital
T-4156,Oeste,S-39,20.471604,-103.552298,8/13/2024,13:18:00,tarde,tuesday,verano,26.31,Tes,Te Negro,3,No,soleado,pequeña,6,Nuevo,Digital
T-4157,Oeste,S-47,20.310522,-103.444305,2/23/2024,13:40:00,tarde,friday,invierno,76.41,Reposteria,Muffin,4,Si,lluvioso,pequeña,6,Recurrente,Efectivo
T-4158,Oeste,S-47,20.310522,-103.444305,9/9/2024,11:15:00,maÃ±ana,monday,otoÃ±o,43.71,Reposteria,Croissant,4,No,soleado,pequeña,6,Recurrente,Efectivo
T-4159,Este,S-30,19.248558,-98.792887,5/17/2024,17:39:00,tarde,friday,primavera,94.6,Reposteria,Muffin,4,No,soleado,mediana,10,Nuevo,Efectivo
T-4160,Sur,S-16,18.173285,-92.918518,1/17/2024,7:58:00,maÃ±ana,wednesday,invierno,7.95,Tes,Te Negro,1,No,lluvioso,mediana,11,Recurrente,Efectivo
T-4161,Este,S-27,19.579438,-99.476078,6/2/2024,7:15:00,maÃ±ana,sunday,verano,48.68,Reposteria,Croissant,3,No,soleado,mediana,11,Recurrente,Tarjeta
T-4162,Oeste,S-42,20.57922,-103.574143,4/9/2024,7:24:00,maÃ±ana,tuesday,primavera,24.98,Cafes,Espresso,3,No,soleado,pequeña,5,Recurrente,Tarjeta
T-4163,Oeste,S-42,20.57922,-103.574143,5/14/2024,7:57:00,maÃ±ana,tuesday,primavera,11.31,Reposteria,Muffin,1,No,lluvioso,pequeña,5,Recurrente,Tarjeta
T-4164,Este,S-30,19.248558,-98.792887,11/29/2024,15:54:00,tarde,friday,otoÃ±o,7.08,Tes,Te Negro,1,No,lluvioso,mediana,10,Recurrente,Efectivo
T-4165,Este,S-30,19.248558,-98.792887,3/17/2024,8:35:00,maÃ±ana,sunday,primavera,8.16,Cafes,Americano,1,No,lluvioso,mediana,10,Recurrente,Efectivo
T-4166,Este,S-30,19.248558,-98.792887,1/9/2024,13:22:00,tarde,tuesday,invierno,15.68,Reposteria,Croissant,1,No,frio,mediana,10,Recurrente,Efectivo
T-4167,Oeste,S-41,20.727369,-103.031342,7/5/2024,7:09:00,maÃ±ana,friday,verano,38.55,Reposteria,Muffin,2,Si,soleado,pequeña,5,Recurrente,Digital
T-4168,Oeste,S-41,20.727369,-103.031342,5/23/2024,19:33:00,noche,thursday,primavera,18.41,Reposteria,Donut,1,No,lluvioso,pequeña,5,Recurrente,Digital
T-4169,Norte,S-4,25.722893,-100.243706,7/15/2024,19:36:00,noche,monday,verano,44.02,Reposteria,Muffin,2,No,soleado,mediana,9,Nuevo,Digital
T-4170,Norte,S-4,25.722893,-100.243706,4/22/2024,10:27:00,maÃ±ana,monday,primavera,13.63,Cafes,Latte,1,No,lluvioso,mediana,9,Nuevo,Digital
T-4171,Norte,S-4,25.722893,-100.243706,2/25/2024,11:58:00,maÃ±ana,sunday,invierno,29.56,Cafes,Latte,4,No,frio,mediana,9,Nuevo,Digital
T-4172,Sur,S-18,18.031133,-92.683976,7/31/2024,12:31:00,tarde,wednesday,verano,49.57,Tes,Te Verde,5,No,soleado,mediana,8,Nuevo,Tarjeta
T-4173,Sur,S-18,18.031133,-92.683976,3/13/2024,13:15:00,tarde,wednesday,primavera,41.2,Snacks Salados,Palomitas,3,No,soleado,mediana,8,Nuevo,Tarjeta
T-4174,Sur,S-24,17.811879,-92.838952,8/9/2024,10:54:00,maÃ±ana,friday,verano,35.94,Tes,Te Verde,3,No,soleado,pequeña,7,Recurrente,Efectivo
T-4175,Sur,S-24,17.811879,-92.838952,12/20/2024,8:06:00,maÃ±ana,friday,invierno,112.45,Reposteria,Donut,5,Si,lluvioso,pequeña,7,Recurrente,Efectivo
T-4176,Sur,S-24,17.811879,-92.838952,11/8/2024,12:34:00,tarde,friday,otoÃ±o,70.87,Cafes,Espresso,5,No,soleado,pequeña,7,Recurrente,Efectivo
